symbol,setup_type,d_minus_2,signal_day,trade_day,d2_open,d2_close,d1_open,d1_close,d1_body_abs,d1_range,bars_trade_day
DAT_MT_GBPUSD_M1_2025,FRD,2025-08-22,2025-08-24,2025-08-25,1.34014,1.35201,1.35111,1.35108,2.999999999997449e-05,0.0035200000000001896,1431
DAT_MT_GBPUSD_M1_2025,FGD,2025-08-25,2025-08-26,2025-08-27,1.35111,1.34516,1.34515,1.34572,0.0005699999999999594,0.005849999999999911,1432
DAT_MT_GBPUSD_M1_2025,FRD,2025-08-27,2025-08-28,2025-08-29,1.34575,1.35078,1.35079,1.34985,0.0009399999999999409,0.0047600000000000975,1020
DAT_MT_GBPUSD_M1_2025,FGD,2025-08-29,2025-08-31,2025-09-01,1.34986,1.34977,1.34942,1.35227,0.002850000000000019,0.0034600000000000186,1415
DAT_MT_GBPUSD_M1_2025,FRD,2025-09-01,2025-09-02,2025-09-03,1.35226,1.35254,1.35253,1.33613,0.01639999999999997,0.019329999999999847,1431
DAT_MT_GBPUSD_M1_2025,FGD,2025-09-02,2025-09-03,2025-09-04,1.35253,1.33613,1.33614,1.34276,0.006619999999999848,0.012499999999999956,1431
DAT_MT_GBPUSD_M1_2025,FRD,2025-09-05,2025-09-07,2025-09-08,1.34537,1.35038,1.35017,1.34953,0.000640000000000196,0.0023500000000000743,1432
DAT_MT_GBPUSD_M1_2025,FGD,2025-09-07,2025-09-08,2025-09-09,1.35017,1.34953,1.34951,1.35593,0.006420000000000092,0.008500000000000174,1429
DAT_MT_GBPUSD_M1_2025,FRD,2025-09-08,2025-09-09,2025-09-10,1.34951,1.35593,1.35594,1.35323,0.00270999999999999,0.007599999999999829,1425
DAT_MT_GBPUSD_M1_2025,FGD,2025-09-10,2025-09-11,2025-09-12,1.35324,1.35274,1.35275,1.35548,0.0027300000000001212,0.009080000000000199,1018
DAT_MT_GBPUSD_M1_2025,FRD,2025-09-16,2025-09-17,2025-09-18,1.36169,1.3643,1.36428,1.36206,0.0022199999999998887,0.011620000000000186,1439
DAT_MT_GBPUSD_M1_2025,FGD,2025-09-19,2025-09-21,2025-09-22,1.35506,1.34666,1.34597,1.34619,0.00021999999999988695,0.0016999999999998128,1423
DAT_MT_GBPUSD_M1_2025,FRD,2025-09-22,2025-09-23,2025-09-24,1.34619,1.35153,1.35154,1.35068,0.0008599999999998609,0.0049399999999999444,1429
DAT_MT_GBPUSD_M1_2025,FGD,2025-09-25,2025-09-26,2025-09-28,1.34613,1.33538,1.33537,1.3399,0.004530000000000145,0.006969999999999921,402
DAT_MT_GBPUSD_M1_2025,FRD,2025-10-01,2025-10-02,2025-10-03,1.34403,1.34777,1.34778,1.34445,0.003330000000000055,0.01093999999999995,1020
DAT_MT_GBPUSD_M1_2025,FGD,2025-10-02,2025-10-03,2025-10-05,1.34778,1.34445,1.34445,1.34744,0.002990000000000048,0.005819999999999936,418
DAT_MT_GBPUSD_M1_2025,FRD,2025-10-06,2025-10-07,2025-10-08,1.34516,1.34758,1.34757,1.33992,0.007649999999999935,0.009009999999999962,1435
DAT_MT_GBPUSD_M1_2025,FGD,2025-10-07,2025-10-08,2025-10-09,1.34757,1.33992,1.33993,1.34146,0.0015300000000000313,0.006760000000000099,1426
DAT_MT_GBPUSD_M1_2025,FRD,2025-10-08,2025-10-09,2025-10-10,1.33993,1.34146,1.34145,1.33116,0.010290000000000132,0.01368999999999998,1020
DAT_MT_GBPUSD_M1_2025,FGD,2025-10-09,2025-10-10,2025-10-12,1.34145,1.33116,1.33115,1.33533,0.0041799999999998505,0.01096000000000008,416
DAT_MT_GBPUSD_M1_2025,FRD,2025-10-12,2025-10-13,2025-10-14,1.33438,1.33529,1.3353,1.33452,0.0007800000000000029,0.005130000000000079,1436
DAT_MT_GBPUSD_M1_2025,FGD,2025-10-13,2025-10-14,2025-10-15,1.3353,1.33452,1.33452,1.33509,0.0005700000000001815,0.010529999999999928,1438
DAT_MT_GBPUSD_M1_2025,FRD,2025-10-16,2025-10-17,2025-10-19,1.34217,1.34479,1.34479,1.34189,0.0028999999999999027,0.008070000000000022,409
DAT_MT_GBPUSD_M1_2025,FGD,2025-10-17,2025-10-19,2025-10-20,1.34479,1.34189,1.34266,1.34399,0.0013300000000000534,0.0026000000000001577,1432
DAT_MT_GBPUSD_M1_2025,FRD,2025-10-19,2025-10-20,2025-10-21,1.34266,1.34399,1.34399,1.33927,0.0047200000000000575,0.005330000000000057,1428
DAT_MT_GBPUSD_M1_2025,FGD,2025-10-26,2025-10-27,2025-10-28,1.33217,1.33159,1.3316,1.3366,0.0050000000000001155,0.005650000000000155,1429
DAT_MT_GBPUSD_M1_2025,FRD,2025-10-27,2025-10-28,2025-10-29,1.3316,1.3366,1.33661,1.32509,0.011519999999999975,0.01222000000000012,1436
DAT_MT_GBPUSD_M1_2025,FGD,2025-10-31,2025-11-02,2025-11-03,1.31564,1.31474,1.31289,1.3141,0.0012100000000001554,0.0017299999999997873,1431
DAT_MT_GBPUSD_M1_2025,FRD,2025-11-02,2025-11-03,2025-11-04,1.31289,1.3141,1.31407,1.31233,0.0017400000000000748,0.005410000000000137,1428
DAT_MT_GBPUSD_M1_2025,FGD,2025-11-04,2025-11-05,2025-11-06,1.31232,1.30253,1.30257,1.3062,0.003630000000000022,0.005400000000000071,1433
DAT_MT_GBPUSD_M1_2025,FRD,2025-11-10,2025-11-11,2025-11-12,1.31519,1.31658,1.31658,1.31299,0.003589999999999982,0.006829999999999892,1435
DAT_MT_GBPUSD_M1_2025,FGD,2025-11-12,2025-11-13,2025-11-14,1.313,1.31228,1.3123,1.31438,0.002080000000000082,0.011539999999999884,1019
DAT_MT_GBPUSD_M1_2025,FRD,2025-11-17,2025-11-18,2025-11-19,1.31512,1.31625,1.31627,1.31399,0.0022800000000000598,0.0047999999999999154,1437
DAT_MT_GBPUSD_M1_2025,FGD,2025-11-19,2025-11-20,2025-11-21,1.31398,1.30588,1.30586,1.309,0.0031399999999999206,0.007409999999999917,1020
DAT_MT_GBPUSD_M1_2025,FRD,2025-11-23,2025-11-24,2025-11-25,1.30958,1.3101,1.3101,1.30979,0.00031000000000003247,0.003770000000000051,1436
DAT_MT_GBPUSD_M1_2025,FGD,2025-11-24,2025-11-25,2025-11-26,1.3101,1.30979,1.30979,1.31872,0.008929999999999882,0.011859999999999982,1432
DAT_MT_GBPUSD_M1_2025,FRD,2025-11-26,2025-11-27,2025-11-28,1.31872,1.32564,1.32565,1.3238,0.0018499999999999073,0.005849999999999911,1020
DAT_MT_GBPUSD_M1_2025,FGD,2025-11-28,2025-11-30,2025-12-01,1.32382,1.32279,1.32248,1.32266,0.00017999999999984695,0.0032200000000000006,1423
DAT_MT_GBPUSD_M1_2025,FRD,2025-11-30,2025-12-01,2025-12-02,1.32248,1.32266,1.32264,1.32159,0.0010499999999999954,0.007290000000000019,1425
DAT_MT_GBPUSD_M1_2025,FGD,2025-12-01,2025-12-02,2025-12-03,1.32264,1.32159,1.32159,1.32313,0.0015399999999998748,0.005330000000000057,1432
DAT_MT_GBPUSD_M1_2025,FRD,2025-12-04,2025-12-05,2025-12-07,1.33317,1.3336,1.33359,1.33225,0.0013400000000001189,0.004650000000000043,412
DAT_MT_GBPUSD_M1_2025,FGD,2025-12-05,2025-12-07,2025-12-08,1.33359,1.33225,1.33156,1.33399,0.002429999999999932,0.00266999999999995,1430
DAT_MT_GBPUSD_M1_2025,FRD,2025-12-07,2025-12-08,2025-12-09,1.33156,1.33399,1.33403,1.33295,0.0010799999999999699,0.0040599999999999525,1431
DAT_MT_GBPUSD_M1_2025,FGD,2025-12-09,2025-12-10,2025-12-11,1.33295,1.33048,1.33048,1.33689,0.006409999999999805,0.009029999999999871,1430
DAT_MT_GBPUSD_M1_2025,FRD,2025-12-11,2025-12-12,2025-12-14,1.33687,1.33882,1.3388,1.33648,0.0023200000000000998,0.005670000000000064,409
DAT_MT_GBPUSD_M1_2025,FGD,2025-12-14,2025-12-15,2025-12-16,1.33695,1.33579,1.33578,1.33673,0.0009500000000000064,0.004629999999999912,1425
DAT_MT_GBPUSD_M1_2025,FRD,2025-12-16,2025-12-17,2025-12-18,1.33676,1.33943,1.33944,1.33683,0.002610000000000001,0.009489999999999998,1428
DAT_MT_GBPUSD_M1_2025,FGD,2025-12-17,2025-12-18,2025-12-19,1.33944,1.33683,1.33685,1.33721,0.00035999999999991594,0.01055000000000006,1019
DAT_MT_GBPUSD_M1_2025,FRD,2025-12-23,2025-12-24,2025-12-25,1.34875,1.35135,1.35133,1.35082,0.0005100000000000104,0.0040999999999999925,485
DAT_MT_GBPUSD_M1_2025,FGD,2025-12-26,2025-12-28,2025-12-29,1.34997,1.34896,1.34806,1.34939,0.0013300000000000534,0.0031999999999998696,1425
DAT_MT_GBPUSD_M1_2025,FRD,2025-12-29,2025-12-30,2025-12-31,1.34939,1.35101,1.35107,1.3458,0.005269999999999886,0.00810999999999984,1018
DAT_MT_USDCAD_M1_2025,FRD,2025-01-03,2025-01-05,2025-01-06,1.43886,1.44398,1.44367,1.44031,0.0033600000000000296,0.006170000000000009,1434
DAT_MT_USDCAD_M1_2025,FGD,2025-01-06,2025-01-07,2025-01-08,1.44032,1.43225,1.43224,1.43501,0.002769999999999939,0.007330000000000059,1435
DAT_MT_USDCAD_M1_2025,FRD,2025-01-12,2025-01-13,2025-01-14,1.44199,1.44415,1.44414,1.43767,0.006469999999999976,0.010030000000000205,1436
DAT_MT_USDCAD_M1_2025,FGD,2025-01-14,2025-01-15,2025-01-16,1.43767,1.43515,1.43516,1.43544,0.000280000000000058,0.006460000000000132,1435
DAT_MT_USDCAD_M1_2025,FRD,2025-01-17,2025-01-19,2025-01-20,1.44011,1.44743,1.44592,1.44483,0.0010900000000000354,0.004190000000000138,1434
DAT_MT_USDCAD_M1_2025,FGD,2025-01-21,2025-01-22,2025-01-23,1.44183,1.43355,1.43355,1.43881,0.00525999999999982,0.010320000000000107,1438
DAT_MT_USDCAD_M1_2025,FRD,2025-01-22,2025-01-23,2025-01-24,1.43355,1.43881,1.4388,1.434,0.0048000000000001375,0.00924999999999998,1020
DAT_MT_USDCAD_M1_2025,FGD,2025-01-23,2025-01-24,2025-01-26,1.4388,1.434,1.43402,1.43415,0.00012999999999996348,0.0034799999999999276,416
DAT_MT_USDCAD_M1_2025,FRD,2025-02-02,2025-02-03,2025-02-04,1.47352,1.47466,1.47466,1.44808,0.026580000000000048,0.036759999999999904,1434
DAT_MT_USDCAD_M1_2025,FGD,2025-02-04,2025-02-05,2025-02-06,1.44807,1.43378,1.43377,1.43483,0.001060000000000061,0.00812999999999997,1439
DAT_MT_USDCAD_M1_2025,FRD,2025-02-05,2025-02-06,2025-02-07,1.43377,1.43483,1.43482,1.43196,0.0028600000000000847,0.006529999999999925,1020
DAT_MT_USDCAD_M1_2025,FGD,2025-02-16,2025-02-17,2025-02-18,1.41682,1.4166,1.4166,1.42058,0.0039799999999998725,0.004819999999999824,1436
DAT_MT_USDCAD_M1_2025,FRD,2025-02-17,2025-02-18,2025-02-19,1.4166,1.42058,1.42056,1.41801,0.0025500000000000522,0.003309999999999924,1430
DAT_MT_USDCAD_M1_2025,FGD,2025-02-18,2025-02-19,2025-02-20,1.42056,1.41801,1.418,1.42247,0.004469999999999974,0.007000000000000117,1439
DAT_MT_USDCAD_M1_2025,FRD,2025-02-19,2025-02-20,2025-02-21,1.418,1.42247,1.42246,1.41729,0.005170000000000119,0.006390000000000118,1020
DAT_MT_USDCAD_M1_2025,FGD,2025-02-20,2025-02-21,2025-02-23,1.42246,1.41729,1.4173,1.42189,0.004590000000000094,0.006440000000000001,415
DAT_MT_USDCAD_M1_2025,FRD,2025-02-21,2025-02-23,2025-02-24,1.4173,1.42189,1.42197,1.41913,0.0028399999999999537,0.004410000000000025,1434
DAT_MT_USDCAD_M1_2025,FGD,2025-02-23,2025-02-24,2025-02-25,1.42197,1.41913,1.41913,1.42518,0.006049999999999889,0.009539999999999882,1431
DAT_MT_USDCAD_M1_2025,FRD,2025-02-28,2025-03-02,2025-03-03,1.44472,1.4462,1.44422,1.444,0.000220000000000109,0.0022800000000000598,1437
DAT_MT_USDCAD_M1_2025,FGD,2025-03-02,2025-03-03,2025-03-04,1.44422,1.444,1.44403,1.45098,0.006950000000000012,0.017309999999999937,1435
DAT_MT_USDCAD_M1_2025,FRD,2025-03-03,2025-03-04,2025-03-05,1.44403,1.45098,1.45101,1.44295,0.008059999999999956,0.017249999999999988,1435
DAT_MT_USDCAD_M1_2025,FGD,2025-03-06,2025-03-07,2025-03-09,1.43247,1.43033,1.43033,1.43649,0.006159999999999943,0.014720000000000066,476
DAT_MT_USDCAD_M1_2025,FRD,2025-03-11,2025-03-12,2025-03-13,1.44267,1.44492,1.44492,1.43874,0.006180000000000074,0.013169999999999904,1437
DAT_MT_USDCAD_M1_2025,FGD,2025-03-12,2025-03-13,2025-03-14,1.44492,1.43874,1.43874,1.44284,0.0040999999999999925,0.008650000000000047,960
DAT_MT_USDCAD_M1_2025,FRD,2025-03-13,2025-03-14,2025-03-16,1.43874,1.44284,1.44286,1.43672,0.006140000000000034,0.00812999999999997,480
DAT_MT_USDCAD_M1_2025,FGD,2025-03-17,2025-03-18,2025-03-19,1.43729,1.43023,1.43023,1.431,0.0007700000000001594,0.005919999999999925,1434
DAT_MT_USDCAD_M1_2025,FRD,2025-03-21,2025-03-23,2025-03-24,1.43321,1.43473,1.43501,1.4344,0.0006099999999999994,0.0025200000000000777,1433
DAT_MT_USDCAD_M1_2025,FGD,2025-03-26,2025-03-27,2025-03-28,1.42739,1.4265,1.42649,1.43126,0.004769999999999941,0.006650000000000045,960
DAT_MT_USDCAD_M1_2025,FRD,2025-03-31,2025-04-01,2025-04-02,1.43172,1.43809,1.43809,1.43013,0.00796000000000019,0.012639999999999985,1436
DAT_MT_USDCAD_M1_2025,FGD,2025-04-03,2025-04-04,2025-04-06,1.42449,1.40808,1.40809,1.42232,0.014229999999999965,0.01808999999999994,414
DAT_MT_USDCAD_M1_2025,FRD,2025-04-04,2025-04-06,2025-04-07,1.40809,1.42232,1.42579,1.42376,0.0020299999999999763,0.006509999999999794,1435
DAT_MT_USDCAD_M1_2025,FGD,2025-04-07,2025-04-08,2025-04-09,1.42375,1.41699,1.417,1.42425,0.007249999999999979,0.013040000000000163,1435
DAT_MT_USDCAD_M1_2025,FRD,2025-04-08,2025-04-09,2025-04-10,1.417,1.42425,1.42426,1.40784,0.0164200000000001,0.01747999999999994,1438
DAT_MT_USDCAD_M1_2025,FGD,2025-04-11,2025-04-13,2025-04-14,1.39489,1.38597,1.38506,1.38573,0.0006699999999999484,0.0035399999999998766,1436
DAT_MT_USDCAD_M1_2025,FRD,2025-04-15,2025-04-16,2025-04-17,1.38718,1.39396,1.39393,1.38863,0.00529999999999986,0.009020000000000028,1434
DAT_MT_USDCAD_M1_2025,FGD,2025-04-20,2025-04-21,2025-04-22,1.38392,1.37956,1.37956,1.38052,0.0009600000000000719,0.006869999999999932,1439
DAT_MT_USDCAD_M1_2025,FGD,2025-04-25,2025-04-27,2025-04-28,1.38706,1.38517,1.38565,1.38744,0.0017899999999999583,0.0034999999999998366,1429
DAT_MT_USDCAD_M1_2025,FRD,2025-04-27,2025-04-28,2025-04-29,1.38565,1.38744,1.38744,1.38569,0.0017499999999999183,0.008419999999999872,1437
DAT_MT_USDCAD_M1_2025,FGD,2025-04-30,2025-05-01,2025-05-02,1.38414,1.37959,1.3796,1.3816,0.0020000000000000018,0.006970000000000143,1020
DAT_MT_USDCAD_M1_2025,FRD,2025-05-01,2025-05-02,2025-05-04,1.3796,1.3816,1.3816,1.38119,0.00041000000000002146,0.007909999999999862,412
DAT_MT_USDCAD_M1_2025,FGD,2025-05-02,2025-05-04,2025-05-05,1.3816,1.38119,1.37899,1.38051,0.0015199999999999658,0.004170000000000007,1433
DAT_MT_USDCAD_M1_2025,FRD,2025-05-05,2025-05-06,2025-05-07,1.38053,1.38227,1.38228,1.37909,0.003190000000000026,0.00821000000000005,1430
DAT_MT_USDCAD_M1_2025,FGD,2025-05-06,2025-05-07,2025-05-08,1.38228,1.37909,1.3791,1.38262,0.0035199999999999676,0.006679999999999797,1434
DAT_MT_USDCAD_M1_2025,FRD,2025-05-12,2025-05-13,2025-05-14,1.39218,1.39638,1.39636,1.392,0.0043600000000001415,0.009629999999999805,1433
DAT_MT_USDCAD_M1_2025,FGD,2025-05-13,2025-05-14,2025-05-15,1.39636,1.392,1.39199,1.39646,0.004469999999999974,0.008450000000000069,1429
DAT_MT_USDCAD_M1_2025,FRD,2025-05-14,2025-05-15,2025-05-16,1.39199,1.39646,1.39646,1.39449,0.0019700000000000273,0.006219999999999892,1020
DAT_MT_USDCAD_M1_2025,FGD,2025-05-15,2025-05-16,2025-05-18,1.39646,1.39449,1.39449,1.3964,0.0019100000000000783,0.00602999999999998,415
DAT_MT_USDCAD_M1_2025,FRD,2025-05-18,2025-05-19,2025-05-20,1.39653,1.39694,1.39696,1.39573,0.0012300000000000644,0.005549999999999944,1437
DAT_MT_USDCAD_M1_2025,FGD,2025-05-25,2025-05-26,2025-05-27,1.3714,1.37001,1.37001,1.37362,0.003610000000000113,0.005309999999999926,1433
DAT_MT_USDCAD_M1_2025,FRD,2025-05-28,2025-05-29,2025-05-30,1.38241,1.38474,1.38475,1.38223,0.0025199999999998557,0.007179999999999964,1020
DAT_MT_USDCAD_M1_2025,FGD,2025-06-01,2025-06-02,2025-06-03,1.37361,1.37231,1.37226,1.37344,0.0011799999999999589,0.006099999999999994,1422
DAT_MT_USDCAD_M1_2025,FRD,2025-06-02,2025-06-03,2025-06-04,1.37226,1.37344,1.37342,1.37191,0.0015100000000001224,0.004160000000000164,1438
DAT_MT_USDCAD_M1_2025,FGD,2025-06-05,2025-06-06,2025-06-08,1.36827,1.36631,1.36631,1.36942,0.003110000000000168,0.004329999999999945,409
DAT_MT_USDCAD_M1_2025,FRD,2025-06-06,2025-06-08,2025-06-09,1.36631,1.36942,1.36898,1.36856,0.00042000000000008697,0.0022800000000000598,1437
DAT_MT_USDCAD_M1_2025,FGD,2025-06-08,2025-06-09,2025-06-10,1.36898,1.36856,1.36856,1.37005,0.0014899999999999913,0.004610000000000003,1437
DAT_MT_USDCAD_M1_2025,FRD,2025-06-09,2025-06-10,2025-06-11,1.36856,1.37005,1.37003,1.36763,0.0024000000000001798,0.00645999999999991,1434
DAT_MT_USDCAD_M1_2025,FGD,2025-06-13,2025-06-15,2025-06-16,1.36314,1.35801,1.35779,1.36055,0.0027599999999998737,0.0030600000000000627,1438
DAT_MT_USDCAD_M1_2025,FRD,2025-06-15,2025-06-16,2025-06-17,1.35779,1.36055,1.36055,1.35732,0.003229999999999844,0.006610000000000005,1433
DAT_MT_USDCAD_M1_2025,FGD,2025-06-16,2025-06-17,2025-06-18,1.36055,1.35732,1.35732,1.36636,0.009039999999999937,0.013679999999999914,1439
DAT_MT_USDCAD_M1_2025,FRD,2025-06-18,2025-06-19,2025-06-20,1.36636,1.37105,1.37104,1.36905,0.0019899999999999363,0.005960000000000187,1020
DAT_MT_USDCAD_M1_2025,FGD,2025-06-19,2025-06-20,2025-06-22,1.37104,1.36905,1.36905,1.37287,0.0038199999999999346,0.005849999999999911,410
DAT_MT_USDCAD_M1_2025,FRD,2025-06-22,2025-06-23,2025-06-24,1.37449,1.37645,1.37645,1.37191,0.0045399999999999885,0.008090000000000153,1434
DAT_MT_USDCAD_M1_2025,FGD,2025-06-23,2025-06-24,2025-06-25,1.37645,1.37191,1.3719,1.37294,0.001040000000000152,0.005239999999999911,1435
DAT_MT_USDCAD_M1_2025,FRD,2025-06-24,2025-06-25,2025-06-26,1.3719,1.37294,1.37293,1.37112,0.0018100000000000893,0.005390000000000006,1431
DAT_MT_USDCAD_M1_2025,FGD,2025-06-26,2025-06-27,2025-06-29,1.37111,1.36392,1.36391,1.36771,0.0038000000000000256,0.01317999999999997,418
DAT_MT_USDCAD_M1_2025,FRD,2025-06-27,2025-06-29,2025-06-30,1.36391,1.36771,1.36852,1.36793,0.0005899999999998684,0.004250000000000087,1437
DAT_MT_USDCAD_M1_2025,FGD,2025-06-30,2025-07-01,2025-07-02,1.36792,1.36104,1.36105,1.36465,0.0035999999999998256,0.007609999999999895,1432
DAT_MT_USDCAD_M1_2025,FRD,2025-07-01,2025-07-02,2025-07-03,1.36105,1.36465,1.3647,1.35941,0.005290000000000017,0.007970000000000033,1434
DAT_MT_USDCAD_M1_2025,FGD,2025-07-03,2025-07-04,2025-07-06,1.35942,1.35775,1.35776,1.35893,0.0011699999999998933,0.00503000000000009,415
DAT_MT_USDCAD_M1_2025,FRD,2025-07-08,2025-07-09,2025-07-10,1.36498,1.3687,1.36872,1.36809,0.0006299999999999084,0.0044800000000000395,1433
DAT_MT_USDCAD_M1_2025,FGD,2025-07-09,2025-07-10,2025-07-11,1.36872,1.36809,1.36811,1.36905,0.0009400000000001629,0.007799999999999807,1020
DAT_MT_USDCAD_M1_2025,FRD,2025-07-10,2025-07-11,2025-07-13,1.36811,1.36905,1.36906,1.36857,0.0004899999999998794,0.006020000000000136,416
DAT_MT_USDCAD_M1_2025,FGD,2025-07-13,2025-07-14,2025-07-15,1.36973,1.36925,1.36925,1.36974,0.0004899999999998794,0.003889999999999949,1439
DAT_MT_USDCAD_M1_2025,FRD,2025-07-15,2025-07-16,2025-07-17,1.36974,1.37198,1.37197,1.37151,0.00045999999999990493,0.007639999999999869,1434
DAT_MT_USDCAD_M1_2025,FGD,2025-07-16,2025-07-17,2025-07-18,1.37197,1.37151,1.3715,1.37396,0.0024600000000001288,0.006490000000000107,1019
DAT_MT_USDCAD_M1_2025,FRD,2025-07-17,2025-07-18,2025-07-20,1.3715,1.37396,1.37397,1.37254,0.0014299999999998203,0.004709999999999992,416
DAT_MT_USDCAD_M1_2025,FGD,2025-07-18,2025-07-20,2025-07-21,1.37397,1.37254,1.37108,1.3722,0.0011200000000000099,0.00270999999999999,1435
DAT_MT_USDCAD_M1_2025,FRD,2025-07-20,2025-07-21,2025-07-22,1.37108,1.3722,1.3722,1.36877,0.003430000000000044,0.005519999999999969,1432
DAT_MT_USDCAD_M1_2025,FGD,2025-07-22,2025-07-23,2025-07-24,1.36876,1.35998,1.35998,1.36036,0.00038000000000004697,0.005370000000000097,1437
DAT_MT_USDCAD_M1_2025,FRD,2025-07-25,2025-07-27,2025-07-28,1.36514,1.36962,1.36988,1.36928,0.0005999999999999339,0.0017300000000000093,1433
DAT_MT_USDCAD_M1_2025,FGD,2025-07-27,2025-07-28,2025-07-29,1.36988,1.36928,1.36926,1.37378,0.0045200000000000795,0.005129999999999857,1432
DAT_MT_USDCAD_M1_2025,FRD,2025-07-31,2025-08-01,2025-08-03,1.38239,1.3853,1.3853,1.3785,0.006799999999999917,0.011639999999999873,419
DAT_MT_USDCAD_M1_2025,FRD,2025-08-04,2025-08-05,2025-08-06,1.37751,1.37897,1.37899,1.37693,0.0020599999999999508,0.0044399999999999995,1436
DAT_MT_USDCAD_M1_2025,FGD,2025-08-06,2025-08-07,2025-08-08,1.37693,1.37346,1.37348,1.37388,0.00039999999999995595,0.005220000000000002,1019
DAT_MT_USDCAD_M1_2025,FRD,2025-08-08,2025-08-10,2025-08-11,1.37387,1.37529,1.37492,1.37456,0.00035999999999991594,0.0015899999999999803,1436
DAT_MT_USDCAD_M1_2025,FGD,2025-08-10,2025-08-11,2025-08-12,1.37492,1.37456,1.37455,1.37771,0.0031600000000000517,0.005029999999999868,1438
DAT_MT_USDCAD_M1_2025,FRD,2025-08-11,2025-08-12,2025-08-13,1.37455,1.37771,1.37772,1.37765,7.00000000000145e-05,0.005210000000000159,1438
DAT_MT_USDCAD_M1_2025,FGD,2025-08-13,2025-08-14,2025-08-15,1.37765,1.37621,1.37622,1.38032,0.0040999999999999925,0.006289999999999907,1020
DAT_MT_USDCAD_M1_2025,FRD,2025-08-15,2025-08-17,2025-08-18,1.38031,1.38182,1.38118,1.38026,0.0009200000000000319,0.0015000000000000568,1438
DAT_MT_USDCAD_M1_2025,FGD,2025-08-17,2025-08-18,2025-08-19,1.38118,1.38026,1.38028,1.38107,0.0007900000000000684,0.0048399999999999554,1435
DAT_MT_USDCAD_M1_2025,FRD,2025-08-21,2025-08-22,2025-08-24,1.38798,1.3913,1.3913,1.38257,0.008729999999999905,0.01102000000000003,414
DAT_MT_USDCAD_M1_2025,FGD,2025-08-22,2025-08-24,2025-08-25,1.3913,1.38257,1.38158,1.38334,0.0017599999999999838,0.0030999999999998806,1437
DAT_MT_USDCAD_M1_2025,FRD,2025-08-25,2025-08-26,2025-08-27,1.38332,1.38577,1.38575,1.38398,0.0017700000000000493,0.004570000000000185,1437
DAT_MT_USDCAD_M1_2025,FGD,2025-08-29,2025-08-31,2025-09-01,1.3754,1.37407,1.372,1.37352,0.0015199999999999658,0.002449999999999841,1425
DAT_MT_USDCAD_M1_2025,FRD,2025-09-07,2025-09-08,2025-09-09,1.38292,1.38327,1.38329,1.38094,0.002349999999999852,0.004790000000000072,1438
DAT_MT_USDCAD_M1_2025,FGD,2025-09-08,2025-09-09,2025-09-10,1.38329,1.38094,1.38094,1.38527,0.004329999999999945,0.006979999999999986,1436
DAT_MT_USDCAD_M1_2025,FRD,2025-09-10,2025-09-11,2025-09-12,1.38525,1.38698,1.38699,1.38425,0.0027399999999999647,0.006550000000000056,1019
DAT_MT_USDCAD_M1_2025,FGD,2025-09-11,2025-09-12,2025-09-14,1.38699,1.38425,1.38426,1.3843,4.0000000000040004e-05,0.003130000000000077,415
DAT_MT_USDCAD_M1_2025,FRD,2025-09-14,2025-09-15,2025-09-16,1.38273,1.38354,1.38353,1.37671,0.006819999999999826,0.007900000000000018,1439
DAT_MT_USDCAD_M1_2025,FGD,2025-09-16,2025-09-17,2025-09-18,1.37671,1.37533,1.37533,1.37791,0.0025800000000000267,0.006079999999999863,1438
DAT_MT_USDCAD_M1_2025,FRD,2025-09-18,2025-09-19,2025-09-21,1.37792,1.37942,1.37942,1.3778,0.0016200000000001769,0.005650000000000155,415
DAT_MT_USDCAD_M1_2025,FGD,2025-09-19,2025-09-21,2025-09-22,1.37942,1.3778,1.37745,1.3795,0.0020499999999998852,0.002489999999999881,1440
DAT_MT_USDCAD_M1_2025,FRD,2025-09-26,2025-09-28,2025-09-29,1.39361,1.39386,1.39247,1.39212,0.0003500000000000725,0.0027800000000000047,1437
DAT_MT_USDCAD_M1_2025,FGD,2025-09-29,2025-09-30,2025-10-01,1.39211,1.39147,1.39148,1.39312,0.0016399999999998638,0.003969999999999807,1435
DAT_MT_USDCAD_M1_2025,FRD,2025-10-02,2025-10-03,2025-10-05,1.39412,1.39656,1.39656,1.39448,0.002080000000000082,0.0029599999999998516,415
DAT_MT_USDCAD_M1_2025,FGD,2025-10-03,2025-10-05,2025-10-06,1.39656,1.39448,1.39481,1.39489,7.999999999985796e-05,0.0022599999999999287,1435
DAT_MT_USDCAD_M1_2025,FRD,2025-10-05,2025-10-06,2025-10-07,1.39481,1.39489,1.3949,1.39463,0.00026999999999999247,0.0027599999999998737,1437
DAT_MT_USDCAD_M1_2025,FGD,2025-10-06,2025-10-07,2025-10-08,1.3949,1.39463,1.39463,1.39617,0.0015399999999998748,0.002950000000000008,1436
DAT_MT_USDCAD_M1_2025,FRD,2025-10-07,2025-10-08,2025-10-09,1.39463,1.39617,1.39616,1.3938,0.0023600000000001398,0.003929999999999989,1436
DAT_MT_USDCAD_M1_2025,FGD,2025-10-08,2025-10-09,2025-10-10,1.39616,1.3938,1.3938,1.40155,0.007750000000000146,0.010049999999999892,1020
DAT_MT_USDCAD_M1_2025,FRD,2025-10-09,2025-10-10,2025-10-12,1.3938,1.40155,1.40157,1.40008,0.0014899999999999913,0.005830000000000002,418
